uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.86;31.501;1;wifi;58;19;OTHER
uEmir;23;m;5;1.5;1;4;2;22.mp4;vlong;STILL;0.8500000000000001;10.827;0.1370506329113924;wifi;58;19;OTHER
uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.84;31.502;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.83;17.002;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.8199999999999998;11.105;0.55525;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;2.mp4;vlong;STILL;0.8199999999999998;16.299;0.254671875;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;4.mp4;vshort;STILL;0.8199999999999998;11.501;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;11.mp4;vshort;STILL;0.8100000000000002;16.501;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;18.mp4;vshort;STILL;0.8100000000000002;16.501;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;18.mp4;vshort;STILL;0.8100000000000002;16.001;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;4.mp4;vlong;STILL;0.8100000000000002;17.787;0.2615735294117647;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;6.mp4;vshort;STILL;0.8;6.002;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;9.mp4;vshort;STILL;0.8;11.502;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;9.mp4;vshort;STILL;0.8;11.002;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;11.mp4;vshort;STILL;0.8;16.001;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.79;21.502;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;18.mp4;vlong;STILL;0.79;9.934;0.342551724137931;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;13.mp4;vshort;STILL;0.77;0.099;0.0066;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;2.mp4;vshort;STILL;0.77;11.502;1;wifi;58;20;OTHER
uEmir;23;m;5;1.5;1;4;2;6.mp4;vlong;STILL;0.38;6.682;0.10954098360655738;cellular;58;11;OTHER
uEmir;23;m;5;1.5;1;4;2;2.mp4;vshort;STILL;0.37;2.841;0.2841;cellular;58;11;OTHER
uEmir;23;m;5;1.5;1;4;2;11.mp4;vlong;ON_FOOT;0.36;6.759;0.08777922077922079;cellular;58;11;OTHER
uEmir;23;m;5;1.5;1;4;2;22.mp4;vlong;ON_FOOT;0.35;11.254;0.14245569620253165;cellular;58;11;OTHER
uEmir;23;m;5;1.5;1;4;2;13.mp4;vshort;ON_FOOT;0.34;3.914;0.26093333333333335;cellular;58;11;OTHER
uEmir;23;m;5;1.5;1;4;2;13.mp4;vshort;ON_FOOT;0.31;6.82;0.45466666666666666;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;13.mp4;vshort;ON_FOOT;0.31;8.346;0.5564;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.21;17.004;1;wifi;58;13;OTHER
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.21;10.482;0.5241;wifi;58;13;OTHER
uEmir;23;m;5;1.5;1;4;2;9.mp4;vlong;STILL;0.96;12.899;0.21498333333333333;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;11.mp4;vlong;STILL;0.96;7.269;0.0944025974025974;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.72;5.336;0.35573333333333335;wifi;58;0;HOME
uEmir;23;m;5;1.5;1;4;2;4.mp4;vlong;STILL;0.3;30.17;0.44367647058823534;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.3;11.538;0.5769;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.3;3.767;0.2511333333333333;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.27;10.592;0.5296000000000001;wifi;58;16;HOME
uEmir;23;m;5;1.5;1;4;2;4.mp4;vshort;STILL;0.27;11.001;1;wifi;58;16;HOME
uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.09;31.503;1;wifi;58;19;HOME
uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.8199999999999998;13.848;0.4616;wifi;58;13;HOME
uEmir;23;m;5;1.5;1;4;2;11.mp4;vshort;STILL;0.93;17.003;1;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;6.mp4;vshort;STILL;0.93;6.001;1;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.9199999999999999;8.383;0.5588666666666666;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.8;15.473;0.5157666666666667;wifi;58;22;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vlong;STILL;0.79;4.784;0.15946666666666667;wifi;58;22;HOME
uEmir;23;m;5;1.5;1;4;2;18.mp4;vshort;STILL;0.78;8.499;0.5666;wifi;58;23;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vlong;STILL;0.16;11.252;0.3750666666666667;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;4.mp4;vshort;STILL;0.16;12.502;1;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vlong;STILL;0.93;9.112;0.30373333333333336;wifi;58;21;HOME
uEmir;23;m;5;1.5;1;4;2;18.mp4;vshort;ON_FOOT;0.6;3.601;0.24006666666666668;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.58;6.488;0.3244;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;22.mp4;vlong;STILL;0.57;14.905;0.18867088607594937;cellular;58;12;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;23.mp4;vshort;ON_FOOT;0.67;19.243;0.96215;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.67;31.5;1;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;22.mp4;vlong;STILL;0.66;79.887;1;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vlong;STILL;0.66;45.658;0.6714411764705882;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;ON_FOOT;0.66;11.501;1;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;9.mp4;vshort;ON_FOOT;0.66;12.001;1;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vshort;STILL;0.65;13.438;0.8958666666666667;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vshort;STILL;0.65;11.501;1;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vlong;ON_FOOT;0.65;20.245;0.2977205882352941;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;ON_FOOT;0.65;31.501;1;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vshort;STILL;0.64;16.501;1;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vshort;ON_FOOT;0.64;16.001;1;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;20.mp4;vlong;STILL;0.64;11.509;0.3836333333333333;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vlong;STILL;0.64;12.884;0.42946666666666666;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.64;11.501;1;cellular;206;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;22.mp4;vlong;STILL;0.63;21.583;0.2732025316455696;cellular;206;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.62;9.352;0.9352;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.62;16.501;1;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.62;11.501;1;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.61;14.951;0.4983666666666667;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.61;26.517;0.8839;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.61;16.667;0.5555666666666668;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vshort;STILL;0.61;13.153;0.8768666666666667;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vshort;STILL;0.61;7.343;0.4895333333333333;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vshort;STILL;0.61;5.195;0.3463333333333333;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vshort;STILL;0.61;11.5;1;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vshort;STILL;0.6;6.501;1;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;23.mp4;vshort;STILL;0.6;14.58;0.729;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.6;8.458;0.5638666666666666;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.6;11.374;0.7582666666666668;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;ON_FOOT;0.43;8.347;0.8347;cellular;62;14;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vlong;STILL;1;6.994;0.23313333333333333;wifi;41;14;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;9.mp4;vlong;ON_FOOT;0.07;10.933;0.18221666666666667;wifi;65;12;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;9.mp4;vlong;STILL;0.07;6.524;0.10873333333333333;wifi;65;12;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vlong;STILL;0.22;39.112;0.5751764705882353;cellular;65;13;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vshort;STILL;0.22;5.06;1;cellular;65;13;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.22;11.501;1;cellular;65;13;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vshort;ON_FOOT;0.54;12.004;1;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.53;11.502;1;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;23.mp4;vshort;STILL;0.53;15.005;0.7502500000000001;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vlong;STILL;0.53;22.891;0.7630333333333332;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vlong;STILL;0.53;1.864;0.03055737704918033;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vshort;STILL;0.53;6.002;1;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;ON_FOOT;0.53;9.83;0.983;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vlong;STILL;0.53;3.059;0.03972727272727273;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vshort;STILL;0.38;16.503;1;wifi;33;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vlong;STILL;0.37;12.042;0.4152413793103448;wifi;33;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;22.mp4;vlong;STILL;0.78;49.568;0.6274430379746835;cellular;14;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;20.mp4;vlong;STILL;0.38;28.279;0.9426333333333333;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vlong;STILL;0.38;18.03;0.23415584415584417;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.38;14.258;0.9505333333333332;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.38;8.896;0.5930666666666667;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;20.mp4;vlong;STILL;0.38;31.502;1;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vshort;STILL;0.38;13.977;0.9318000000000001;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.79;14.843;0.9895333333333334;cellular;39;22;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.53;32.003;1;cellular;52;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;22.mp4;vlong;STILL;0.53;19.832;0.25103797468354433;cellular;52;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vlong;STILL;0.53;9.69;0.1425;wifi;52;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vlong;ON_FOOT;0.52;28.099;0.3649220779220779;wifi;134;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;22.mp4;vlong;STILL;0.59;15.66;0.1982278481012658;wifi;53;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vlong;STILL;0.89;15.448;0.2532459016393443;wifi;20;22;OTHER
urok;24;m;1;6;3.5;6.5;1.5;2.mp4;vshort;STILL;0.98;5.924;0.5924;wifi;16;23;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.96;9.338;0.31126666666666664;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.96;11.502;1;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.96;21.251;0.7083666666666667;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.96;11.002;1;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vshort;STILL;0.92;9.621;0.6414000000000001;cellular;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.92;31.002;1;cellular;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.9;13.419;0.67095;cellular;64;1;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.9;19.043;0.6347666666666666;cellular;64;1;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.8500000000000001;23.226;0.7742;cellular;64;9;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.83;6.504;1;cellular;93;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.66;7.012;1;wifi;132;12;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.56;6.501;1;wifi;57;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.54;6.503;1;wifi;57;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vlong;STILL;0.5;14.741;0.24568333333333334;wifi;57;15;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vshort;STILL;0.49;9.976;0.6650666666666667;wifi;57;15;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vshort;STILL;0.48;10.5;0.7;wifi;57;16;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.47;32.005;1;wifi;57;17;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.45999999999999996;11.502;1;wifi;57;17;OTHER
urok;24;m;1;6;3.5;6.5;1.5;2.mp4;vshort;STILL;0.41;7.844;0.7844;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vlong;STILL;0.41;21.761;0.7503793103448275;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vshort;STILL;0.4;11.506;1;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vlong;ON_FOOT;0.38;12.447;0.4292068965517241;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.38;9.803;0.49015000000000003;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.38;2.152;0.07173333333333334;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.32;14.86;0.4953333333333333;cellular;34;19;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vshort;STILL;0.32;13.692;0.9128000000000001;cellular;34;19;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.31;11.502;1;cellular;190;19;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.16;6.592;0.2197333333333333;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vshort;STILL;0.16;10.375;0.6916666666666667;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vshort;STILL;0.16;10.206;0.6804;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vlong;STILL;0.29;33.924;0.5561311475409836;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.29;4.603;0.15343333333333334;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.86;17.285;0.5761666666666667;cellular;16;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;22.mp4;vlong;STILL;0.86;38.068;0.481873417721519;cellular;16;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vshort;STILL;0.82;3.052;0.20346666666666666;cellular;16;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vlong;STILL;0.43;22.031;0.2861168831168831;cellular;62;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;ON_FOOT;0.91;8.012;0.2670666666666667;wifi;27;17;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vlong;STILL;1;13.533;0.46665517241379306;wifi;41;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vshort;STILL;0.8;17.004;1;cellular;51;10;OTHER
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.4;19.495;0.97475;cellular;85;13;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.7;15.247;0.5082333333333333;cellular;85;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.69;24.783;0.8261000000000001;cellular;85;22;OTHER
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.64;7.353;0.36765;cellular;65;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vshort;STILL;0.6;6.071;0.6071;cellular;65;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.16;12.098;0.4032666666666667;cellular;65;17;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vshort;STILL;0.06;15.573;1;cellular;65;0;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;9.mp4;vlong;STILL;0.74;21.385;0.3564166666666667;wifi;101;13;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;11.mp4;vlong;STILL;0.73;79.501;1;wifi;101;13;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;13.mp4;vlong;ON_FOOT;0.69;32.004;1;wifi;101;15;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.59;11.502;1;wifi;101;17;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;23.mp4;vshort;STILL;0.58;21.502;1;wifi;101;17;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.58;11.501;1;wifi;101;17;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;20.mp4;vlong;STILL;0.57;31.501;1;wifi;101;17;OTHER
utadija;59;m;4.5;1.5;2;4.5;4;6.mp4;vlong;STILL;0.56;62.502;1;wifi;101;17;OTHER
